,link,summary,templates,related_status,related_timestep,source
256,https://drive.google.com/file/d/1JjxoKUS0q7bjAI1D3Eda1n-V4vMXqprs/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a pillar only 1m away. [SEP]
(0:01) Risk of physical damage! There's a pavilion in the drone's flight path at a distance of 3m. [SEP]
(0:03) Risk of physical damage! There's a statue on the pavilion in the drone's flight path at a distance of 2m. [SEP]
(0:04) Risk of physical damage! Now the statue is only 1m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to pillar at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to pavillion at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to bird statue on pavillion at a distance of 2.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a pavillion in the drone's flight path at a distance of 3.0m. (0:03) The drone is facing the risk of physical damage. There is a bird statue on pavillion in the drone's flight path at a distance of 2.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""pillar"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""pavillion"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": ""bird statue on pavillion"", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""pavillion"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": ""bird statue on pavillion"", ""Distance"": 2.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""pillar"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""pavillion"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": ""bird statue on pavillion"", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:01"", ""name"": ""pavillion"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": ""bird statue on pavillion"", ""Distance"": 2.0}"
298,https://drive.google.com/file/d/198tUrPytJs-VsQevyArBpw_5syoPRK0x/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a rock only .5m away. [SEP]
(0:02) Risk of physical damage! There's a rooftop only 1m away. [SEP]
(0:03) Risk of physical damage! There's a table only 1.5m away. [SEP]
(0:05) Risk of physical damage! Now there are stairs only 2m away. [SEP]
(0:06) Risk of physical damage! Now there are stairs only 1.5m away. [SEP]
(0:07) Risk of physical damage! There's an open door only 1m away. [SEP]
(0:08) Risk of physical damage! There's a fence only 1m away.[SEP]
(0:09) Risk of physical damage! Now there's a yellow box only 1m away. [SEP]",The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
240,https://drive.google.com/file/d/1U1oOSjI_jtpl-XhfVbUi-DX5sUx6guHK/view?usp=sharing,,The drone has only 30% battery and is 4443m away from the remote control.(0:00) The drone is facing the risk of physical damage. There is a ferris wheel in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a stage of ferris wheel 1 in the drone's flight path at a distance of 0.5m. (0:04) The drone is facing the risk of physical damage. There is a stage of ferris wheel 2 in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.5m.,"{""Distance_from_remote_control (m)"": 4443, ""Battery_level"": 30}","{""time_stamp"": ""0:00"", ""name"": ""ferris wheel"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""stage of ferris wheel 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""stage of ferris wheel 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5}","{""Distance_from_remote_control (m)"": 4443, ""Battery_level"": 30}{""time_stamp"": ""0:00"", ""name"": ""ferris wheel"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""stage of ferris wheel 1"", ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": ""stage of ferris wheel 2"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5}"
44,https://drive.google.com/file/d/1DOr3dWyTNDWYeueYu9s34JsrQN94fZqf/view?usp=sharing,nan,,,,
236,https://drive.google.com/file/d/1B90jqoD3ZUmeXkf6bSHEQJqbJgHzJnqT/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:05) Risk of physical damage! There's a waterfall only 1m away. [SEP]","The drone is flying with a damaged frame.(0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to tree at a distance of 3.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""tree"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""tree"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}"
150,https://drive.google.com/file/d/18CHAhWVDsSf4UsjnVTwynXeeQ-CVn7UN/view?usp=sharing,"(0:00) Risk of physical damage! There's a fence in the drone's flight path at a distance of Xm. There's also cargo in the drone's flight path at a distance of 6m. [SEP]
(0:01) Risk of physical damage! Now the cargo is in the drone's flight path at a distance of .8m. The fence is now only 1.5m away. [SEP]
(0:02) Risk of physical damage! Now the cargo is only .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to fence at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.8m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 1.0m. (0:00) The drone is facing the risk of physical damage. There is a cargo in the drone's flight path at a distance of 6.0m. (0:01) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.8m.",,"{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8}","{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8}"
146,https://drive.google.com/file/d/1JucUp-nqton6rayq3LwfuAo_iWLrIvnH/view?usp=sharing,"(0:00) Risk of physical damage! There's a storehouse in the drone's flight path at a distance of 3m. [SEP]
(0:01) Risk of physical damage! There's a stack of crates in the drone's flight path at a distance of 7m. The storehouse is only 1m away. [SEP]
(0:02) Risk of physical damage! Now the stack of crates is in the drone's flight path at a distance of 3m. [SEP]
(0:03) Risk of physical damage! Now the stack of crates is only .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to storagehouse on stilts at a distance of 3.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a storagehouse on stilts in the drone's flight path at a distance of 3.0m. (0:01) The drone is facing the risk of physical damage. There is a stack of crates in the drone's flight path at a distance of 7.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m.",,"{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""stack of crates"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""stack of crates"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}"
284,https://drive.google.com/file/d/1BflNpVlxrhqVL2FotX-Da_WpGw7A19L7/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery. It's flying at an altitude of 5m. The drone is 4430m away from the remote control. [SEP]
(0:0) Risk of physical damage! There's a waterfall in the drone's flight path at a distance of 8m. There are also rocks only 1m away. [SEP]
(0:0) Risk of physical damage! Now the rocks are only .5m away. [SEP]
(0:0) Risk of physical damage! Now the waterfall is in the drone's flight path at a distance of 1m. [SEP]
(0:0) Risk of physical damage! Now the waterfall is only 1m away. [SEP]",The drone has only 40% battery and is 4430m away from the remote control.(0:00) The drone is facing the risk of physical damage. There is a waterfall in the drone's flight path at a distance of 8.0m. (0:04) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.,"{""Distance_from_remote_control (m)"": 4430, ""Battery_level"": 40}","{""time_stamp"": ""0:00"", ""name"": ""waterfall"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}","{""Distance_from_remote_control (m)"": 4430, ""Battery_level"": 40}{""time_stamp"": ""0:00"", ""name"": ""waterfall"", ""Distance"": 8.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 1.0}"
189,https://drive.google.com/file/d/1QUHo_LJfgFmR2ElmLO-8Ymr4pIWvA_bc/view?usp=sharing,"Risk of physical damage! The drone is flying with a damaged frame. [SEP]
(0:00) Risk of physical damage! The drone is flying 1m above water. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 1.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""water"", ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""water"", ""Distance"": 1.0}"
4,https://drive.google.com/file/d/1S4rbzXUQ9HeDjbDYGVsrSyo0wRXRGbdx/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying backwards and at an altitude of 3m. [SEP]
(0:03) Risk of physical damage! There's a car only 1m away. [SEP]
(0:06) Risk of physical damage! Now the car is in the drone's flight path at a distance of .2m. [SEP]",The drone is flying with a damaged frame.(0:03) The drone is risking physical damage. It's flying too close to the moving car at a distance of 1.0m. (0:06) The drone is risking physical damage. It's flying too close to the moving car at a distance of 0.2m.(0:06) The drone is facing the risk of physical damage. There is a car in the drone's flight path at a distance of 0.2m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": ""car"", ""Distance"": 0.2}{""time_stamp"": ""0:06"", ""name"": ""car"", ""Distance"": 0.2}","{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 1.0} {""time_stamp"": ""0:06"", ""name"": ""car"", ""Distance"": 0.2}{""time_stamp"": ""0:06"", ""name"": ""car"", ""Distance"": 0.2}"
508,https://drive.google.com/file/d/1VMUM285FNpOAPH7MGOC7-uHMKChh96x8/view?usp=sharing,"(0:02) Risk of physical damage! There's a wall only 1.5m away. [SEP]
(0:03) Risk of physical damage! There's a ceiling only 1m away. [SEP]
(0:06) Risk of physical damage! There's a tree only 1.5m away. [SEP]",,,,
586,"https://drive.google.com/file/d/1VEMtO1uhUC-tN_FQtyc_ZfAYuZLqkmtB/view?usp=sharing
",Risk of physical damage! The drone has a damaged frame. [SEP],The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
173,https://drive.google.com/file/d/1bJiP9xyYP7AYRKuDPgsTHmDTitYYkjy_/view?usp=sharing,Risk of physical damage! The drone's battery is empty while it flies at a 90m altitude. [SEP],The flying drone is runing out of battery with only 10% charge.The drone is flying so high at 90m height with a low battery level at 10%.,"{""Battery_level"": 10}{""Battery_level"": 10, ""Altitude (m)"": 90}",,"{""Battery_level"": 10}{""Battery_level"": 10, ""Altitude (m)"": 90}"
538,https://drive.google.com/file/d/1aSb-I-GUOJQEcmP0vUrJavA8pSLTxaE4/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:14) Risk of physical damage! There's a building in the drone's flight path at a distance of 3m. [SEP]",The drone is flying with a damaged frame.(0:14) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:14"", ""name"": ""building"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:14"", ""name"": ""building"", ""Distance"": 3.0}"
248,https://drive.google.com/file/d/1kv7txAcA5E1lwP9HpH-duvkd4cLhx6ZU/view?usp=sharing,"(0:00) Risk of physical damage! There's a ferris wheel ride only 2m away. [SEP]
(0:02) Risk of physical damage! Now there's a ferris wheel only .5m away. [SEP]",,,,
