,link,summary,templates,related_status,related_timestep,source
51,https://drive.google.com/file/d/1x4mRej8F0_bx0X8DWJcO1pjqoJEuzZ4j/view?usp=sharing,"Risk of physical damage! The drone has low battery and the temperature is cold. It's flying with a damaged frame at a 2m altitude. [SEP]
(0:00) Risk of physical damage! The drone is approaching 2 statues in its path, 5m away. [SEP]
(0:05) Risk of physical damage! There's a street lamp 3m from the drone and in its path. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 9 degree with a low battery level at 20%.(0:00) The drone is facing the risk of physical damage. There is a statue 1 in the drone's flight path at a distance of 5.0m. (0:00) The drone is facing the risk of physical damage. There is a statue 2 in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a street lamp in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:00"", ""name"": ""statue 1"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""statue 2"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""street lamp"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:00"", ""name"": ""statue 1"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""statue 2"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""street lamp"", ""Distance"": 3.0}"
11,https://drive.google.com/file/d/1XEwPmDFGLiLPBZ0EkHIWm4RJT00g_zzE/view?usp=sharing,"(0:01) Risk of physical damage! There's an industrial water tank in the drone's path only 2m away. [SEP]
(0:03) Risk of physical damage! Now the tank isn't in the path but is only .5m away. [SEP]","(0:01) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 2.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to industrial water tank 1 at a distance of 0.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a industrial water tank 1 in the drone's flight path at a distance of 2.0m.",,"{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0}","{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""industrial water tank 1"", ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""industrial water tank 1"", ""Distance"": 2.0}"
141,https://drive.google.com/file/d/16gQW7gUKUnObcCcqj1f1YmZN7kHI6A_M/view?usp=sharing,"Risk of physical damage! The drone's battery is empty. It's flying 5m high in a cold environment. [SEP]
(0:02) Risk of physical damage! There's a tree in the flight path in 3m. [SEP]
(0:05) Risk of physical damage! The drone is flying 1.5m from a building. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying in low temperature at 6 degree with a low battery level at 0%.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 3.0}","{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 3.0}"
122,https://drive.google.com/file/d/1ishhOf5PMC2wQ2ACtXxfsWM4llNQO3_L/view?usp=sharing,"(0:07) Risk of physical damage! There's a building in the drone's flight path at a distance of 5m. [SEP]
(0:08) Risk of physical damage! Now the building is only 2m away. [SEP]",(0:07) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:07"", ""name"": ""building"", ""Distance"": 5.0}","{""time_stamp"": ""0:07"", ""name"": ""building"", ""Distance"": 5.0}"
29,https://drive.google.com/file/d/1CRJX8RxGZk-UqO8Wph0ue44KTLWpXg_4/view?usp=sharing,"Risk of physical damage! The drone's battery is empty and it's flying 2m high. [SEP]
(0:01) Risk of physical damage! There's a tree ahead in the path, 5m from the drone. [SEP]
(0:02) Risk of physical damage! The drone is flying next to another tree .5m away and also a dustbin 1m away. [SEP]",The flying drone is runing out of battery with only 0% charge.(0:01) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 0}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 5.0}","{""Battery_level"": 0}{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 5.0}"
118,https://drive.google.com/file/d/1lCxT4fYHTEKCf57v-HpJ4C99lXI-Jvjs/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 5m. [SEP]
(0:12) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a bell-shaped statue in the drone's flight path at a distance of 10.0m. (0:12) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""bell-shaped statue"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""tree 2"", ""Distance"": 3.0}"
96,https://drive.google.com/file/d/1tVdDooFNpNLSAQBsDb_NUssKz15pNua7/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 2m. [SEP]
(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:05) Risk of physical damage! Now the tree is in the drone's flight path at a distance of 1.5m. [SEP]
(0:14) Risk of physical damage! Now the tree is only .5m away. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:13) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:15) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:15"", ""name"": ""tree 3"", ""Distance"": 5.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:15"", ""name"": ""tree 3"", ""Distance"": 5.0}"
3,https://drive.google.com/file/d/1Krm73695oyw3WA8ZHFy1bBOgb-BcfGXa/view?usp=sharing,"Risk of physical damage! The drone's battery is low and the frame is in need of repair. Also, the drone's flying at an altitude of 5m. [SEP]
(0:03) Risk of physical damage! There's a gravestone 2m away which is in the drone's path. [SEP]
(0:04) Risk of physical damage! Now there's a castle in the flight path, 8m away. [SEP]
(0:05) Risk of physical damage! Now that castle is only 1.5m away. [SEP]
(0:07) Risk of physical damage! The drone is flying next to a wall only 1.5m away. [SEP]
(0:06) Risk of physical damage! Now that same wall is only 0.5m away. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. There is a gravestone  in the drone's flight path at a distance of 2.0m. (0:04) The drone is facing the risk of physical damage. There is a castle in the drone's flight path at a distance of 8.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""gravestone "", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": ""castle"", ""Distance"": 8.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""gravestone "", ""Distance"": 2.0} {""time_stamp"": ""0:04"", ""name"": ""castle"", ""Distance"": 8.0}"
88,https://drive.google.com/file/d/1qzBiCNf94dSEhG6uQA1XIdfSsVvKYbPs/view?usp=sharing,nan,,,,
159,https://drive.google.com/file/d/1ioU24HwaQk5d8ecd4RWBMkgtkC_dUW0o/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree in 3m in the flight path. [SEP]
(0:02) Risk of physical damage! There's another tree in the drone's path in 5m. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 5.0}"
93,https://drive.google.com/file/d/12dZV8Uf4xTqf_LYs2xXR4wWwoLi0zdAH/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree 3m ahead in the drone's path. [SEP]
(0:02) Risk of physical damage! Another tree 7m away is in the drone's flight path. [SEP]
(0:04) Risk of physical damage! Now the drone is flying 1.5m from that tree. [SEP]
(0:05) Risk of physical damage! The drone is flying in the direction of another tree 5m away. [SEP]
(0:07) Risk of physical damage! There's another tree 3m ahead in the flight path. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 7.0m. (0:05) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 7.0} {""time_stamp"": ""0:05"", ""name"": ""tree 3"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 4"", ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 7.0} {""time_stamp"": ""0:05"", ""name"": ""tree 3"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""tree 4"", ""Distance"": 3.0}"
180,https://drive.google.com/file/d/1gT1kwWq1aikklSFIjePzZLE6TLI4vIou/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:02) Risk of physical damage! There's a lamp in the drone's flight path at a distance of 5m. [SEP]
(0:09) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:11) Risk of physical damage! There's another lamp only 2m away. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a lamp 1 in the drone's flight path at a distance of 5.0m. (0:09) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""lamp 1"", ""Distance"": 5.0} {""time_stamp"": ""0:09"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""lamp 1"", ""Distance"": 5.0} {""time_stamp"": ""0:09"", ""name"": ""tree 2"", ""Distance"": 8.0}"
16,https://drive.google.com/file/d/1vEoi0fbfvRmPac0R9pzvViDqw7G9xS4h/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery. It's flying at an altitude of 5m in a low-temperature setting. The drone is 4195m away from the remote control. [SEP]
(0:02) Risk of physical damage! There's an industrial water tank in the drone's flight path at a distance of 5m. [SEP]
(0:04) Risk of physical damage! Now the industrial water tank is only .5m away. [SEP]
(0:07) Risk of physical damage! Now the bottom of the industrial water tank is in the drone's flight path at a distance of 2m. [SEP]
(0:08) Risk of physical damage! Now the bottom of the industrial water tank is only 2m away. [SEP]","The drone has only 30% battery and is 4195m away from the remote control.The drone is flying in low temperature at 5 degree with a low battery level at 30%.(0:04) The drone is facing the risk of physical damage. It's flying too close to industrial water tank  at a distance of 0.5m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to bottom of water tank at a distance of 2.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to bottom of water tank at a distance of 0.5m, and the pilot is not experienced.(0:02) The drone is facing the risk of physical damage. There is a industrial water tank  in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a bottom of water tank in the drone's flight path at a distance of 2.0m.","{""Distance_from_remote_control (m)"": 4195, ""Battery_level"": 30}{""Battery_level"": 30, ""Temperature (celcius)"": 5}","{""time_stamp"": ""0:04"", ""name"": ""industrial water tank "", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""bottom of water tank"", ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": ""bottom of water tank"", ""Distance"": 0.5}{""time_stamp"": ""0:02"", ""name"": ""industrial water tank "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""bottom of water tank"", ""Distance"": 2.0}","{""Distance_from_remote_control (m)"": 4195, ""Battery_level"": 30}{""Battery_level"": 30, ""Temperature (celcius)"": 5}{""time_stamp"": ""0:04"", ""name"": ""industrial water tank "", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""bottom of water tank"", ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": ""bottom of water tank"", ""Distance"": 0.5}{""time_stamp"": ""0:02"", ""name"": ""industrial water tank "", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""bottom of water tank"", ""Distance"": 2.0}"
40,https://drive.google.com/file/d/1zOvzhokW_IdMqYM0RM5PTxQzPOveyEgV/view?usp=sharing,"(0:03) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:07) Risk of physical damage! Now there's another tree in the drone's flight path at a distance of 5m. There's also another tree only 1.5m away. [SEP]",(0:03) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m. (0:07) The drone is facing the risk of physical damage. There is a tree 3 in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 5.0}","{""time_stamp"": ""0:03"", ""name"": ""tree 2"", ""Distance"": 8.0} {""time_stamp"": ""0:07"", ""name"": ""tree 3"", ""Distance"": 5.0}"
